date,curve_spread,spread_change_bps,prob_high_vol,prob_low_vol,std_4y,regime,position_type,position_size,execution_style,daily_pnl,curve_pnl,carry_pnl
2012-05-10,0.019220805373281608,-23.203962755520834,1.0,0.0,0.4356830601092896,high_uncertainty,bear_steepener,1.0,pay_spread,-92.91585102208333,-92.81585102208334,-0.1
2012-05-11,0.020021147589613,8.003422163313928,1.0,0.0,0.4355737704918033,high_uncertainty,bear_steepener,1.0,pay_spread,31.91368865325571,32.01368865325571,-0.1
2012-05-14,0.0219559773600832,19.348297704702006,1.0,0.0,0.4252459016393443,high_uncertainty,bear_steepener,1.0,pay_spread,77.29319081880803,77.39319081880802,-0.1
2012-05-15,0.021800271634078702,-1.5570572600449861,1.0,0.0,0.425136612021858,high_uncertainty,bear_steepener,1.0,pay_spread,-6.328229040179944,-6.2282290401799445,-0.1
2012-05-16,0.02353465688491929,17.343852508405895,1.0,0.0,0.4212841530054644,high_uncertainty,bear_steepener,1.0,pay_spread,69.27541003362359,69.37541003362358,-0.1
2012-05-17,0.02170913514426709,-18.25521740652203,1.0,0.0,0.4211475409836065,high_uncertainty,bear_steepener,1.0,pay_spread,-73.12086962608811,-73.02086962608811,-0.1
2012-05-18,0.022715972000774992,10.068368565079034,1.0,0.0,0.4310109289617486,high_uncertainty,bear_steepener,1.0,pay_spread,40.173474260316134,40.273474260316135,-0.1
2012-05-21,0.022523949855437306,-1.9202214533768636,1.0,0.0,0.4306010928961749,high_uncertainty,bear_steepener,1.0,pay_spread,-7.780885813507454,-7.680885813507454,-0.1
2012-05-22,0.022421285535729293,-1.0266431970801237,1.0,0.0,0.430464480874317,high_uncertainty,bear_steepener,1.0,pay_spread,-4.206572788320495,-4.106572788320495,-0.1
2012-05-23,0.021700001240236397,-7.212842954928966,1.0,0.0,0.430327868852459,high_uncertainty,bear_steepener,1.0,pay_spread,-28.951371819715867,-28.851371819715865,-0.1
2012-05-24,0.01990543756897921,-17.945636712571876,1.0,0.0,0.4362295081967213,high_uncertainty,bear_steepener,1.0,pay_spread,-71.8825468502875,-71.7825468502875,-0.1
2012-05-25,0.0195855775830807,-3.198599858985074,1.0,0.0,0.4420765027322404,high_uncertainty,bear_steepener,1.0,pay_spread,-12.894399435940295,-12.794399435940296,-0.1
2012-05-28,0.018554893320603907,-10.306842624767942,1.0,0.0,0.4415027322404371,high_uncertainty,bear_steepener,1.0,pay_spread,-41.32737049907177,-41.22737049907177,-0.1
2012-05-29,0.0187385176044743,1.8362428387039276,1.0,0.0,0.4354098360655738,high_uncertainty,bear_steepener,1.0,pay_spread,7.244971354815711,7.34497135481571,-0.1
2012-05-30,0.019326673471252498,5.881558667781977,1.0,0.0,0.4352459016393443,high_uncertainty,bear_steepener,1.0,pay_spread,23.426234671127908,23.52623467112791,-0.1
2012-05-31,0.0230147112345081,36.880377632556026,1.0,0.0,0.4250819672131147,high_uncertainty,bear_steepener,1.0,pay_spread,147.4215105302241,147.5215105302241,-0.1
2012-06-01,0.025113691812103295,20.989805775951943,1.0,0.0,0.4249180327868853,high_uncertainty,bear_steepener,1.0,pay_spread,83.85922310380778,83.95922310380777,-0.1
2012-06-04,0.026144914513656692,10.31222701553397,1.0,0.0,0.4101639344262294,high_uncertainty,bear_steepener,1.0,pay_spread,41.14890806213588,41.24890806213588,-0.1
2012-06-05,0.026871892006588002,7.2697749293131055,1.0,0.0,0.4099726775956284,high_uncertainty,bear_steepener,1.0,pay_spread,28.97909971725242,29.079099717252422,-0.1
2012-06-06,0.025966287830482312,-9.0560417610569,1.0,0.0,0.4097814207650273,high_uncertainty,bear_steepener,1.0,pay_spread,-36.3241670442276,-36.2241670442276,-0.1
2012-06-08,0.023835639032396203,-21.3064879808611,1.0,0.0,0.4237704918032787,high_uncertainty,bear_steepener,1.0,pay_spread,-85.32595192344439,-85.2259519234444,-0.1
2012-06-11,0.026987026904714995,31.513878723187922,1.0,0.0,0.4221857923497268,high_uncertainty,bear_steepener,1.0,pay_spread,125.9555148927517,126.05551489275169,-0.1
2012-06-12,0.026741658014848096,-2.453688898668982,1.0,0.0,0.4120765027322404,high_uncertainty,bear_steepener,1.0,pay_spread,-9.914755594675928,-9.814755594675928,-0.1
2012-06-13,0.026246025809762097,-4.956322050859995,1.0,0.0,0.420983606557377,high_uncertainty,bear_steepener,1.0,pay_spread,-19.925288203439983,-19.82528820343998,-0.1
2012-06-14,0.026246554440907607,0.005286311455104942,1.0,0.0,0.4254644808743169,high_uncertainty,bear_steepener,1.0,pay_spread,-0.07885475417958024,0.021145245820419767,-0.1
2012-06-15,0.026715855605425193,4.693011645175854,1.0,0.0,0.43,high_uncertainty,bear_steepener,1.0,pay_spread,18.672046580703416,18.772046580703417,-0.1
2012-06-18,0.02566855996203099,-10.472956433942027,1.0,0.0,0.4299999999999999,high_uncertainty,bear_steepener,1.0,pay_spread,-41.99182573576811,-41.89182573576811,-0.1
2012-06-19,0.024013110740394306,-16.554492216366846,1.0,0.0,0.424672131147541,high_uncertainty,bear_steepener,1.0,pay_spread,-66.31796886546738,-66.21796886546738,-0.1
2012-06-20,0.023482410502521894,-5.307002378724112,1.0,0.0,0.4199999999999999,high_uncertainty,bear_steepener,1.0,pay_spread,-21.32800951489645,-21.22800951489645,-0.1
2012-06-21,0.022049086067167906,-14.333244353539886,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,-57.432977414159545,-57.332977414159544,-0.1
2012-06-22,0.02153632496602409,-5.127611011438161,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,-20.610444045752644,-20.510444045752642,-0.1
2012-06-25,0.0211900536605511,-3.4627130547298934,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,-13.950852218919573,-13.850852218919574,-0.1
2012-06-26,0.02106312778628619,-1.2692587426491042,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,-5.1770349705964165,-5.077034970596417,-0.1
2012-06-27,0.021512516720432598,4.49388934146408,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,17.87555736585632,17.97555736585632,-0.1
2012-06-28,0.02306791476370139,15.553980432687908,1.0,0.0,0.42,high_uncertainty,bear_steepener,1.0,pay_spread,62.11592173075163,62.21592173075163,-0.1
2012-06-29,0.02161600419772121,-14.5191056598018,1.0,0.0,0.4250546448087431,high_uncertainty,bear_steepener,1.0,pay_spread,-58.1764226392072,-58.0764226392072,-0.1
2012-07-02,0.021319172523642405,-2.9683167407880404,1.0,0.0,0.4249726775956284,high_uncertainty,bear_steepener,1.0,pay_spread,-11.973266963152161,-11.873266963152162,-0.1
2012-07-03,0.021833686937226204,5.145144135837998,1.0,0.0,0.4249453551912568,high_uncertainty,bear_steepener,1.0,pay_spread,20.48057654335199,20.58057654335199,-0.1
2012-07-04,0.022453753400967905,6.2006646374170025,1.0,0.0,0.4249180327868852,high_uncertainty,bear_steepener,1.0,pay_spread,24.70265854966801,24.80265854966801,-0.1
2012-07-05,0.022578661915010997,1.2490851404309278,1.0,0.0,0.4097814207650273,high_uncertainty,bear_steepener,1.0,pay_spread,4.8963405617237115,4.996340561723711,-0.1
2012-07-06,0.022050029111054803,-5.286328039561944,1.0,0.0,0.4045901639344262,high_uncertainty,bear_steepener,1.0,pay_spread,-21.245312158247778,-21.145312158247776,-0.1
2012-07-10,0.021189174470319802,-8.60854640735001,1.0,0.0,0.3895081967213115,high_uncertainty,bear_steepener,1.0,pay_spread,-34.53418562940004,-34.43418562940004,-0.1
2012-07-11,0.021534058527155092,3.4488405683529013,1.0,0.0,0.3894535519125683,high_uncertainty,bear_steepener,1.0,pay_spread,13.695362273411606,13.795362273411605,-0.1
2012-07-12,0.021334850992419607,-1.9920753473548491,1.0,0.0,0.3993989071038251,high_uncertainty,bear_steepener,1.0,pay_spread,-8.068301389419396,-7.968301389419397,-0.1
2012-07-13,0.020729158245697904,-6.056927467217033,1.0,0.0,0.3993442622950819,high_uncertainty,bear_steepener,1.0,pay_spread,-24.327709868868133,-24.227709868868132,-0.1
2012-07-16,0.019990536562958197,-7.386216827397068,1.0,0.0,0.3891803278688525,high_uncertainty,bear_steepener,1.0,pay_spread,-29.644867309588275,-29.544867309588273,-0.1
2012-07-17,0.0193421730457599,-6.4836351719829715,1.0,0.0,0.3891256830601093,high_uncertainty,bear_steepener,1.0,pay_spread,-26.034540687931887,-25.934540687931886,-0.1
2012-07-18,0.018177820908539297,-11.643521372206035,1.0,0.0,0.3890710382513661,high_uncertainty,bear_steepener,1.0,pay_spread,-46.67408548882414,-46.57408548882414,-0.1
2012-07-19,0.017548146019930502,-6.2967488860879435,1.0,0.0,0.3890163934426229,high_uncertainty,bear_steepener,1.0,pay_spread,-25.286995544351775,-25.186995544351774,-0.1
2012-07-20,0.015226779482274008,-23.21366537656494,1.0,0.0,0.3889617486338798,high_uncertainty,bear_steepener,1.0,pay_spread,-92.95466150625975,-92.85466150625976,-0.1
2012-07-23,0.015927778445393295,7.0099896311928696,1.0,0.0,0.3380054644808743,high_uncertainty,bear_steepener,1.0,pay_spread,27.939958524771477,28.039958524771478,-0.1
2012-07-24,0.016467602720436292,5.398242750429966,1.0,0.0,0.3381420765027322,high_uncertainty,bear_steepener,1.0,pay_spread,21.492971001719862,21.592971001719864,-0.1
2012-07-25,0.015680803189476608,-7.867995309596837,1.0,0.0,0.3382786885245902,high_uncertainty,bear_steepener,1.0,pay_spread,-31.571981238387348,-31.471981238387347,-0.1
2012-07-26,0.014932762590625509,-7.480405988510991,1.0,0.0,0.3384153005464481,high_uncertainty,bear_steepener,1.0,pay_spread,-30.021623954043964,-29.921623954043962,-0.1
2012-07-27,0.0157491640752625,8.164014846369916,1.0,0.0,0.3628415300546448,high_uncertainty,bear_steepener,1.0,pay_spread,32.556059385479664,32.656059385479665,-0.1
2012-07-30,0.0154279275194662,-3.212365557963004,1.0,0.0,0.3831693989071038,high_uncertainty,bear_steepener,1.0,pay_spread,-12.949462231852015,-12.849462231852016,-0.1
2012-07-31,0.013944082284788495,-14.838452346777053,1.0,0.0,0.3832786885245901,high_uncertainty,bear_steepener,1.0,pay_spread,-59.453809387108215,-59.353809387108214,-0.1
2012-08-01,0.014464834094635101,5.207518098466063,1.0,0.0,0.3733879781420764,high_uncertainty,bear_steepener,1.0,pay_spread,20.73007239386425,20.830072393864253,-0.1
2012-08-02,0.015061783022093406,5.9694892745830455,1.0,0.0,0.3734972677595628,high_uncertainty,bear_steepener,1.0,pay_spread,23.77795709833218,23.877957098332182,-0.1
2012-08-03,0.015277691812542196,2.1590879044879054,1.0,0.0,0.3995081967213114,high_uncertainty,bear_steepener,1.0,pay_spread,8.536351617951622,8.636351617951622,-0.1
2012-08-06,0.015061197097146803,-2.1649471539539333,1.0,0.0,0.3899180327868852,high_uncertainty,bear_steepener,1.0,pay_spread,-8.759788615815733,-8.659788615815733,-0.1
2012-08-07,0.015134938877547702,0.7374178040089885,1.0,0.0,0.4000546448087431,high_uncertainty,bear_steepener,1.0,pay_spread,2.849671216035954,2.949671216035954,-0.1
2012-08-08,0.015490960321543401,3.5602144399569937,1.0,0.0,0.4001912568306011,high_uncertainty,bear_steepener,1.0,pay_spread,14.140857759827975,14.240857759827975,-0.1
2012-08-09,0.0167010542580142,12.10093936470799,1.0,0.0,0.3963934426229508,high_uncertainty,bear_steepener,1.0,pay_spread,48.30375745883196,48.40375745883196,-0.1
2012-08-10,0.016663701130526898,-0.3735312748730235,1.0,0.0,0.3865573770491802,high_uncertainty,bear_steepener,1.0,pay_spread,-1.5941250994920941,-1.494125099492094,-0.1
2012-08-13,0.017264931438838893,6.012303083119952,1.0,0.0,0.3870491803278688,high_uncertainty,bear_steepener,1.0,pay_spread,23.949212332479807,24.049212332479808,-0.1
2012-08-14,0.017656747269352305,3.918158305134117,1.0,0.0,0.3872131147540983,high_uncertainty,bear_steepener,1.0,pay_spread,15.572633220536469,15.672633220536468,-0.1
2012-08-15,0.016847765149102606,-8.089821202496989,1.0,0.0,0.3873770491803278,high_uncertainty,bear_steepener,1.0,pay_spread,-32.459284809987956,-32.359284809987955,-0.1
2012-08-16,0.015878849321697502,-9.689158274051035,1.0,0.0,0.3975409836065574,high_uncertainty,bear_steepener,1.0,pay_spread,-38.85663309620414,-38.75663309620414,-0.1
2012-08-17,0.015536056048953195,-3.4279327274430726,1.0,0.0,0.4139890710382514,high_uncertainty,bear_steepener,1.0,pay_spread,-13.81173090977229,-13.71173090977229,-0.1
2012-08-20,0.016032200328826893,4.961442798736976,1.0,0.0,0.4145628415300547,high_uncertainty,bear_steepener,1.0,pay_spread,19.745771194947903,19.845771194947904,-0.1
2012-08-21,0.015584995345451505,-4.472049833753877,1.0,0.0,0.4147540983606557,high_uncertainty,bear_steepener,1.0,pay_spread,-17.98819933501551,-17.888199335015507,-0.1
2012-08-22,0.016185566171038793,6.005708255872877,1.0,0.0,0.4149453551912568,high_uncertainty,bear_steepener,1.0,pay_spread,23.922833023491506,24.022833023491508,-0.1
2012-08-23,0.015522482343149194,-6.63083827889599,1.0,0.0,0.4151366120218579,high_uncertainty,bear_steepener,1.0,pay_spread,-26.62335311558396,-26.52335311558396,-0.1
2012-08-24,0.014312582822509495,-12.098995206396983,1.0,0.0,0.415327868852459,high_uncertainty,bear_steepener,1.0,pay_spread,-48.495980825587935,-48.395980825587934,-0.1
2012-08-27,0.014295583288176594,-0.16999534332901023,1.0,0.0,0.3924590163934426,high_uncertainty,bear_steepener,1.0,pay_spread,-0.7799813733160409,-0.6799813733160409,-0.1
2012-08-28,0.01495858051173421,6.629972235576154,1.0,0.0,0.3926775956284153,high_uncertainty,bear_steepener,1.0,pay_spread,26.419888942304613,26.519888942304615,-0.1
2012-08-29,0.015433540916560504,4.74960404826294,1.0,0.0,0.4366120218579234,high_uncertainty,bear_steepener,1.0,pay_spread,18.89841619305176,18.99841619305176,-0.1
2012-08-30,0.013112087288389807,-23.21453628170697,1.0,0.0,0.436639344262295,high_uncertainty,bear_steepener,1.0,pay_spread,-92.95814512682787,-92.85814512682788,-0.1
2012-08-31,0.012089745764066698,-10.223415243231088,1.0,0.0,0.4366666666666666,high_uncertainty,bear_steepener,1.0,pay_spread,-40.99366097292435,-40.89366097292435,-0.1
2012-09-03,0.013075650615204104,9.859048511374063,1.0,0.0,0.4065027322404372,high_uncertainty,bear_steepener,1.0,pay_spread,39.33619404549625,39.43619404549625,-0.1
2012-09-04,0.013078150933465399,0.025003182612948205,1.0,0.0,0.4064480874316939,high_uncertainty,bear_steepener,1.0,pay_spread,1.2730451792813957e-05,0.10001273045179282,-0.1
2012-09-05,0.013051256031618497,-0.2689490184690224,1.0,0.0,0.4063934426229508,high_uncertainty,bear_steepener,1.0,pay_spread,-1.1757960738760898,-1.0757960738760897,-0.1
2012-09-06,0.013134176118131405,0.8292008651290816,1.0,0.0,0.45,high_uncertainty,bear_steepener,1.0,pay_spread,3.2168034605163265,3.3168034605163266,-0.1
2012-09-10,0.013956441274715,8.222651565835958,1.0,0.0,0.466120218579235,high_uncertainty,bear_steepener,1.0,pay_spread,32.79060626334383,32.890606263343834,-0.1
2012-09-11,0.014224946162221211,2.6850488750621015,1.0,0.0,0.4660655737704918,high_uncertainty,bear_steepener,1.0,pay_spread,10.640195500248407,10.740195500248406,-0.1
2012-09-12,0.015676859205372207,14.519130431509957,1.0,0.0,0.4730054644808742,high_uncertainty,bear_steepener,1.0,pay_spread,57.97652172603983,58.07652172603983,-0.1
2012-09-13,0.016944507609789605,12.676484044173986,1.0,0.0,0.4848907103825136,high_uncertainty,bear_steepener,1.0,pay_spread,50.60593617669594,50.70593617669594,-0.1
2012-09-14,0.0173602758149973,4.15768205207695,1.0,0.0,0.4818032786885245,high_uncertainty,bear_steepener,1.0,pay_spread,16.5307282083078,16.6307282083078,-0.1
